"Measurement outcome","Frequency"
"0xe301a061","1"
"0xe301a100","1"
"0xe301ac11","1"
"0xe301b802","1"
"0xe301c002","1"
"0xe301c022","1"
"0xe301c111","1"
"0xe301c552","1"
"0xe301c902","1"
"0xe301c942","1"
"0xe301d011","1"
"0xe301d012","1"
"0xe301d412","1"
"0xe3020020","1"
"0xe3020071","1"
"0xe3028002","1"
"0xe3028003","1"
"0xe3028020","1"
"0xe3028101","1"
"0xe3028402","1"
"0xe3028440","1"
"0xe3028500","1"
"0xe3028c00","1"
"0xe3028c43","1"
"0xe3029000","1"
"0xe3029002","1"
"0xe3029123","1"
"0xe3029141","1"
"0xe3029810","1"
"0xe302ac40","1"
"0xe302b151","1"
"0xe302c003","1"
"0xe302c101","1"
"0xe302c422","1"
"0xe302c522","1"
"0xe302c801","1"
"0xe302c813","1"
"0xe302c942","1"
"0xe302cc03","1"
"0xe302cc40","1"
"0xe302d070","1"
"0xe302d573","1"
"0xe302e002","1"
"0xe302e801","1"
"0xe302e810","1"
"0xe3030023","1"
"0xe3031c13","1"
"0xe3034c03","1"
"0xe3038040","1"
"0xe3038173","1"
"0xe3038552","1"
"0xe3038563","1"
"0xe3038800","1"
"0xe3038840","1"
"0xe303a000","1"
"0xe303a942","1"
"0xe303b901","1"
"0xe303bd00","1"
"0xe303c000","1"
"0xe303c122","1"
"0xe303c530","1"
"0xe303c832","1"
"0xe303c941","1"
"0xe303f151","1"
"0xe303f402","1"
"0xe303f520","1"
"0xf0006903","1"
"0xf0008022","1"
"0xf0008072","1"
"0xf0008102","1"
"0xf0008112","1"
"0xf0008512","1"
"0xf0008551","1"
"0xf0008802","1"
"0xf0008810","1"
"0xf0008c10","1"
"0xf0009000","1"
"0xf0009011","1"
"0xf0009032","1"
"0xf0009140","1"
"0xf0009402","1"
"0xf000a002","1"
"0xf000a010","1"
"0xf000a020","1"
"0xf000a113","2"
"0xf000a541","1"
"0xf000a802","1"
"0xf000a930","1"
"0xf000b041","1"
"0xf000b132","1"
"0xf000b423","1"
"0xf000bd02","1"
"0xf000c043","1"
"0xf000c100","1"
"0xf000c102","1"
"0xf000c110","1"
"0xf000c113","1"
"0xf000c403","2"
"0xf000c412","1"
"0xf000c421","1"
"0xf000cd03","1"
"0xf000cd13","1"
"0xf000d003","1"
"0xf000d032","1"
"0xf000d121","1"
"0xf000e141","1"
"0xf000e400","1"
"0xf000e510","1"
"0xf000f413","1"
"0xf0018000","1"
"0xf0018070","1"
"0xf0018102","1"
"0xf0018112","1"
"0xf0018122","1"
"0xf0018951","1"
"0xf0019003","1"
"0xf0019100","1"
"0xf0019812","1"
"0xf0019841","1"
"0xf0019d72","1"
"0xf001a000","1"
"0xf001a040","1"
"0xf001a130","1"
"0xf001a142","1"
"0xf001a162","1"
"0xf001a813","1"
"0xf001a901","1"
"0xf001b041","1"
"0xf001b063","1"
"0xf001b513","1"
"0xf001c001","2"
"0xf001c101","1"
"0xf001c110","1"
"0xf001c120","1"
"0xf001c150","1"
"0xf001c172","1"
"0xf001c403","1"
"0xf001c802","1"
"0xf001c821","1"
"0xf001c940","1"
"0xf001e000","1"
"0xf001e033","1"
"0xf001e101","1"
"0xf001e403","1"
"0xf001e822","1"
"0xf0020421","1"
"0xf0020c42","1"
"0xf0025153","1"
"0xf0028003","1"
"0xf0028033","1"
"0xf0028041","1"
"0xf0028140","1"
"0xf0028162","1"
"0xf0028411","1"
"0xf0028431","1"
"0xf0028443","1"
"0xf0029152","1"
"0xf002a423","1"
"0xf002b011","1"
"0xf002b050","1"
"0xf002b150","1"
"0xf002c103","1"
"0xf002c142","1"
"0xf002c401","1"
"0xf002c421","1"
"0xf002c503","1"
"0xf002c921","1"
"0xf002c923","1"
"0xf002cd41","1"
"0xf002dd73","1"
"0xf002e001","1"
"0xf002e042","1"
"0xf002e143","1"
"0xf002e841","1"
"0xf002e842","1"
"0xf0030143","1"
"0xf0030840","1"
"0xf0033043","1"
"0xf0038003","1"
"0xf0038140","1"
"0xf0038442","1"
"0xf0038542","1"
"0xf0038561","1"
"0xf0038801","1"
"0xf0038803","1"
"0xf0038841","1"
"0xf0038910","1"
"0xf0038921","1"
"0xf0039022","1"
"0xf0039052","1"
"0xf003a142","1"
"0xf003c153","1"
"0xf003c411","1"
"0xf003c510","1"
"0xf003d101","1"
"0xf003d801","1"
"0xf003e903","1"
"0xf003ec12","1"
"0xf1004411","1"
"0xf1008102","1"
"0xf1008103","1"
"0xf1008123","1"
"0xf1008141","1"
"0xf1008501","1"
"0xf1008802","1"
"0xf1008803","1"
"0xf1008922","1"
"0xf1008c23","1"
"0xf1009501","1"
"0xf1009842","1"
"0xf1009941","1"
"0xf1009952","1"
"0xf100a002","1"
"0xf100a003","1"
"0xf100a041","1"
"0xf100a101","1"
"0xf100a401","1"
"0xf100a523","1"
"0xf100b920","1"
"0xf100c020","1"
"0xf100c101","2"
"0xf100c103","1"
"0xf100c111","1"
"0xf100c510","1"
"0xf100c533","1"
"0xf100c841","1"
"0xf100d021","1"
"0xf100d470","1"
"0xf100d942","1"
"0xf100e003","1"
"0xf100e050","1"
"0xf100e063","1"
"0xf100e140","1"
"0xf1010920","1"
"0xf1018000","1"
"0xf1018010","1"
"0xf1018022","1"
"0xf1018042","1"
"0xf1018101","1"
"0xf1018103","1"
"0xf1018800","1"
"0xf1018863","1"
"0xf1018910","1"
"0xf1018c53","1"
"0xf1019923","1"
"0xf101a020","1"
"0xf101a022","1"
"0xf101a102","1"
"0xf101a403","1"
"0xf101b402","1"
"0xf101b411","1"
"0xf101b801","1"
"0xf101c002","1"
"0xf101c100","1"
"0xf101c102","1"
"0xf101c120","1"
"0xf101c141","1"
"0xf101c150","1"
"0xf101c521","1"
"0xf101c951","1"
"0xf101d802","1"
"0xf1020011","1"
"0xf1024063","1"
"0xf1028102","1"
"0xf1028810","1"
"0xf1028960","1"
"0xf1028d42","1"
"0xf102a022","1"
"0xf102a053","1"
"0xf102a100","1"
"0xf102a123","1"
"0xf102a800","1"
"0xf102ac40","1"
"0xf102b051","1"
"0xf102b422","1"
"0xf102b922","1"
"0xf102c012","1"
"0xf102c142","1"
"0xf102c421","1"
"0xf102c423","1"
"0xf102c571","1"
"0xf102c840","1"
"0xf102c902","1"
"0xf102cc00","1"
"0xf102e042","1"
"0xf102e513","1"
"0xf102e812","1"
"0xf102f032","1"
"0xf102f502","1"
"0xf102f862","1"
"0xf1038000","1"
"0xf1038101","1"
"0xf1038110","1"
"0xf1038500","1"
"0xf1038d60","1"
"0xf1039810","1"
"0xf1039842","1"
"0xf103a112","1"
"0xf103c013","1"
"0xf103c403","1"
"0xf103c503","1"
"0xf103c553","1"
"0xf103c833","1"
"0xf103c871","1"
"0xf103cd52","1"
"0xf103d002","1"
"0xf103d812","1"
"0xf103d833","1"
"0xf103e040","1"
"0xf103e910","1"
"0xf103ec03","1"
"0xf103ed31","1"
"0xf103f831","1"
"0xf2000112","1"
"0xf2002001","1"
"0xf2002111","1"
"0xf2005002","1"
"0xf2008001","1"
"0xf2008100","1"
"0xf2008103","1"
"0xf2008500","1"
"0xf2008520","1"
"0xf2008802","1"
"0xf2008902","1"
"0xf2008910","1"
"0xf2009171","1"
"0xf2009903","1"
"0xf200a000","1"
"0xf200a002","1"
"0xf200a021","1"
"0xf200a102","2"
"0xf200a121","1"
"0xf200a500","1"
"0xf200a540","1"
"0xf200a902","1"
"0xf200b101","1"
"0xf200c023","1"
"0xf200c043","1"
"0xf200c100","1"
"0xf200c110","1"
"0xf200c832","1"
"0xf200cc41","1"
"0xf200d561","1"
"0xf200d843","1"
"0xf200e012","1"
"0xf200e030","1"
"0xf200f162","1"
"0xf2018001","1"
"0xf2018041","1"
"0xf2018101","1"
"0xf2018111","1"
"0xf2018170","1"
"0xf2018410","1"
"0xf2018471","1"
"0xf2018972","1"
"0xf2018c00","1"
"0xf2019901","1"
"0xf201a013","1"
"0xf201a113","1"
"0xf201a153","1"
"0xf201a162","1"
"0xf201a511","1"
"0xf201b151","1"
"0xf201c041","1"
"0xf201c112","1"
"0xf201c140","1"
"0xf201c440","1"
"0xf201c503","1"
"0xf201d541","1"
"0xf201dd03","1"
"0xf201e410","1"
"0xf201e512","1"
"0xf201ed43","1"
"0xf201f021","1"
"0xf201f562","1"
"0xf2028110","1"
"0xf2028150","1"
"0xf2028503","1"
"0xf2028512","1"
"0xf2028c01","1"
"0xf2029500","1"
"0xf202a013","1"
"0xf202a143","1"
"0xf202a152","1"
"0xf202a402","1"
"0xf202a511","1"
"0xf202a540","1"
"0xf202a843","1"
"0xf202a850","1"
"0xf202b021","1"
"0xf202c013","1"
"0xf202c031","1"
"0xf202c043","1"
"0xf202c121","1"
"0xf202c161","1"
"0xf202c843","1"
"0xf202cc43","1"
"0xf202cd21","1"
"0xf202d043","1"
"0xf202d813","1"
"0xf202e101","1"
"0xf202e103","1"
"0xf202e121","1"
"0xf202e142","1"
"0xf202e402","1"
"0xf202e422","1"
"0xf202e922","1"
"0xf202f142","1"
"0xf202f502","1"
"0xf202f841","1"
"0xf2030103","1"
"0xf2034d50","1"
"0xf2038001","1"
"0xf2038003","1"
"0xf2038100","1"
"0xf2038101","1"
"0xf2038103","1"
"0xf2038123","1"
"0xf2038150","1"
"0xf2038163","1"
"0xf2038811","1"
"0xf2038941","1"
"0xf2038942","2"
"0xf2039812","1"
"0xf203a411","1"
"0xf203b152","1"
"0xf203b950","1"
"0xf203c422","1"
"0xf203d103","1"
"0xf203d540","1"
"0xf203e040","1"
"0xf203e160","1"
"0xf203e403","1"
"0xf203f931","1"
"0xf3004400","1"
"0xf3008001","1"
"0xf3008041","1"
"0xf3008042","1"
"0xf3008051","1"
"0xf3008102","2"
"0xf3008103","1"
"0xf3008121","1"
"0xf3008122","1"
"0xf3008123","1"
"0xf3008142","1"
"0xf3008161","1"
"0xf3008163","1"
"0xf3008801","1"
"0xf3008853","1"
"0xf3008901","1"
"0xf3008c03","1"
"0xf3009102","1"
"0xf3009d41","1"
"0xf300a000","1"
"0xf300a420","1"
"0xf300c000","1"
"0xf300c002","1"
"0xf300c021","1"
"0xf300c161","1"
"0xf300c541","1"
"0xf300c803","1"
"0xf300c811","1"
"0xf300d100","1"
"0xf300d150","1"
"0xf300d801","1"
"0xf300e002","1"
"0xf300e442","1"
"0xf300e540","1"
"0xf300e842","1"
"0xf300e901","1"
"0xf3011003","1"
"0xf3018040","1"
"0xf3018041","1"
"0xf3018043","1"
"0xf3018140","1"
"0xf3018833","1"
"0xf3018942","1"
"0xf3018963","1"
"0xf3019001","1"
"0xf3019002","1"
"0xf3019100","1"
"0xf3019912","1"
"0xf3019922","1"
"0xf301a503","1"
"0xf301a800","1"
"0xf301a801","1"
"0xf301b100","1"
"0xf301c020","1"
"0xf301c040","1"
"0xf301c403","1"
"0xf301cd73","1"
"0xf301d013","1"
"0xf301d113","1"
"0xf301dc00","1"
"0xf301e011","2"
"0xf301e021","1"
"0xf301e953","1"
"0xf3024110","1"
"0xf3028011","1"
"0xf3028101","1"
"0xf3028120","1"
"0xf3028131","1"
"0xf3028142","1"
"0xf3028161","2"
"0xf3028502","1"
"0xf3028541","1"
"0xf3028951","1"
"0xf3028d20","1"
"0xf3028d22","1"
"0xf302a572","1"
"0xf302a902","1"
"0xf302b553","1"
"0xf302bd22","1"
"0xf302c000","1"
"0xf302c401","1"
"0xf302c432","1"
"0xf302c453","1"
"0xf302c900","1"
"0xf302cd12","1"
"0xf302d100","1"
"0xf302e142","1"
"0xf302f000","1"
"0xf302f430","1"
"0xf302f803","1"
"0xf3032162","1"
"0xf3032460","1"
"0xf3038100","1"
"0xf3038102","3"
"0xf3038401","1"
"0xf3038500","1"
"0xf3038520","1"
"0xf3038542","1"
"0xf3039122","1"
"0xf303a123","1"
"0xf303a140","1"
"0xf303a400","1"
"0xf303a402","1"
"0xf303a443","1"
"0xf303a910","1"
"0xf303b123","1"
"0xf303c002","1"
"0xf303c013","1"
"0xf303c131","1"
"0xf303c410","1"
"0xf303c800","1"
"0xf303c932","1"
"0xf303e001","1"
"0xf303e040","1"
"0xf303f070","1"
